electorate,locality_suburb,postcode,state
Blaxland,Guildford,2161,NSW
Blaxland,Lansdowne,2163,NSW
Blaxland,Lidcombe,2141,NSW
Blaxland,Milperra,2214,NSW
Blaxland,Padstow,2211,NSW
Blaxland,Potts Hill,2143,NSW
Blaxland,Regents Park,2143,NSW
Blaxland,Revesby,2212,NSW
Blaxland,Sefton,2162,NSW
Blaxland,South Granville,2142,NSW
Blaxland,Villawood,2163,NSW
Blaxland,Yagoona,2199,NSW
Bonner,Belmont,4153,QLD
Bonner,Bulwer,4025,QLD
Bonner,Burbank,4156,QLD
Bonner,Cannon Hill,4170,QLD
Bonner,Cape Moreton,4025,QLD
Bonner,Carina,4152,QLD
Bonner,Carindale,4152,QLD
Bonner,Chandler,4155,QLD
Bonner,Cowan Cowan,4025,QLD
Bonner,Eight Mile Plains,4113,QLD
Bonner,Gumdale,4154,QLD
Bonner,Hemmant,4174,QLD
Bonner,Holland Park,4121,QLD
Bonner,Holland Park West,4121,QLD
Bonner,Kooringal,4025,QLD
Bonner,Lindum,4178,QLD
Bonner,Lota,4179,QLD
Bonner,Lytton,4178,QLD
Bonner,Mackenzie,4156,QLD
Bonner,Manly,4179,QLD
Bonner,Manly West,4179,QLD
Bonner,Mansfield,4122,QLD
Bonner,Moreton Island,4025,QLD
Bonner,Mount Gravatt,4122,QLD
Bonner,Mount Gravatt East,4122,QLD
Bonner,Murarrie,4172,QLD
Bonner,Port Of Brisbane,4178,QLD
Bonner,Ransome,4154,QLD
Bonner,Rochedale,4123,QLD
Bonner,Tangalooma,4025,QLD
Bonner,Tingalpa,4173,QLD
Bonner,Upper Mount Gravatt,4122,QLD
Bonner,Wakerley,4154,QLD
Bonner,Wishart,4122,QLD
Bonner,Wynnum,4178,QLD
Bonner,Wynnum West,4178,QLD
Boothby,Ascot Park,5043,SA
Boothby,Bedford Park,5042,SA
Boothby,Belair,5052,SA
Boothby,Bellevue Heights,5050,SA
Boothby,Black Forest,5035,SA
Boothby,Blackwood,5051,SA
Boothby,Brighton,5048,SA
Boothby,Brown Hill Creek,5062,SA
Boothby,Clapham,5062,SA
Boothby,Clarence Gardens,5039,SA
Boothby,Clarence Park,5034,SA
Boothby,Clovelly Park,5042,SA
Boothby,Colonel Light Gardens,5041,SA
Boothby,Crafers West,5152,SA
Boothby,Cumberland Park,5041,SA
Boothby,Darlington,5047,SA
Boothby,Daw Park,5041,SA
Boothby,Dover Gardens,5048,SA
Boothby,Eden Hills,5050,SA
Boothby,Edwardstown,5039,SA
Boothby,Forestville,5035,SA
Boothby,Glandore,5037,SA
Boothby,Glenalta,5052,SA
Boothby,Glenelg,5045,SA
Boothby,Glenelg East,5045,SA
Boothby,Glenelg North,5045,SA
Boothby,Glenelg South,5045,SA
Boothby,Glengowrie,5044,SA
Boothby,Hawthorn,5062,SA
Boothby,Hove,5048,SA
Boothby,Kings Park,5034,SA
Boothby,Kingston Park,5049,SA
Boothby,Kingswood,5062,SA
Boothby,Leawood Gardens,5150,SA
Boothby,Lower Mitcham,5062,SA
Boothby,Lynton,5062,SA
Boothby,Marino,5049,SA
Boothby,Marion,5043,SA
Boothby,Melrose Park,5039,SA
Boothby,Millswood,5034,SA
Boothby,Mitcham,5062,SA
Boothby,Mitchell Park,5043,SA
Boothby,Morphettville,5043,SA
Boothby,Netherby,5062,SA
Boothby,North Brighton,5048,SA
Boothby,Oaklands Park,5046,SA
Boothby,O'Halloran Hill,5158,SA
Boothby,Panorama,5041,SA
Boothby,Park Holme,5043,SA
Boothby,Pasadena,5042,SA
Boothby,Plympton Park,5038,SA
Boothby,Seacliff,5049,SA
Boothby,Seacliff Park,5049,SA
Boothby,Seacombe Gardens,5047,SA
Boothby,Seacombe Heights,5047,SA
Boothby,Seaview Downs,5049,SA
Boothby,Somerton Park,5044,SA
Boothby,South Brighton,5048,SA
Boothby,South Plympton,5038,SA
Boothby,Springfield,5062,SA
Boothby,St Marys,5042,SA
Boothby,Sturt,5047,SA
Boothby,Tonsley,5042,SA
Boothby,Torrens Park,5062,SA
Boothby,Urrbrae,5064,SA
Boothby,Warradale,5046,SA
Boothby,Westbourne Park,5041,SA
Bowman,Alexandra Hills,4161,QLD
Bowman,Amity,4183,QLD
Bowman,Birkdale,4159,QLD
Bowman,Capalaba,4157,QLD
Bowman,Cleveland,4163,QLD
Bowman,Coochiemudlo Island,4184,QLD
Bowman,Dunwich,4183,QLD
Bowman,Karragarra Island,4184,QLD
Bowman,Lamb Island,4184,QLD
Bowman,Macleay Island,4184,QLD
Bowman,Mount Cotton,4165,QLD
Bowman,Ormiston,4160,QLD
Bowman,Perulpa Island,4184,QLD
Bowman,Point Halloran,4165,QLD
Bowman,Point Lookout,4183,QLD
Bowman,Point Talburpin,4165,QLD
Bowman,Raby Bay,4163,QLD
Bowman,Redland Bay,4165,QLD
Bowman,Russell Island,4184,QLD
Bowman,Sheldon,4157,QLD
Bowman,Thorneside,4158,QLD
Bowman,Thornlands,4164,QLD
Bowman,Victoria Point,4165,QLD
Bowman,Wellington Point,4160,QLD
Braddon,Abbotsham,7315,TAS
Braddon,Aberdeen,7310,TAS
Braddon,Acton,7320,TAS
Braddon,Alcomie,7330,TAS
Braddon,Ambleside,7310,TAS
Braddon,Arthur River,7330,TAS
Braddon,Bakers Beach,7307,TAS
Braddon,Black River,7321,TAS
Braddon,Boat Harbour,7321,TAS
Braddon,Boat Harbour Beach,7321,TAS
Braddon,Brittons Swamp,7330,TAS
Braddon,Broadmeadows,7330,TAS
Braddon,Brooklyn,7320,TAS
Braddon,Bungaree,7256,TAS
Braddon,Burnie,7320,TAS
Braddon,Calder,7325,TAS
Braddon,Camdale,7320,TAS
Braddon,Camena,7316,TAS
Braddon,Castra,7315,TAS
Braddon,Chasm Creek,7321,TAS
Braddon,Christmas Hills,7330,TAS
Braddon,Cooee,7320,TAS
Braddon,Corinna,7321,TAS
Braddon,Couta Rocks,7330,TAS
Braddon,Cowrie Point,7321,TAS
Braddon,Crayfish Creek,7321,TAS
Braddon,Cuprona,7316,TAS
Braddon,Currie,7256,TAS
Braddon,Detention,7321,TAS
Braddon,Devonport,7310,TAS
Braddon,Doctors Rocks,7325,TAS
Braddon,Don,7310,TAS
Braddon,Downlands,7320,TAS
Braddon,Dundas,7469,TAS
Braddon,East Cam,7321,TAS
Braddon,East Devonport,7310,TAS
Braddon,East Ridgley,7321,TAS
Braddon,Edgcumbe Beach,7321,TAS
Braddon,Edith Creek,7330,TAS
Braddon,Egg Lagoon,7256,TAS
Braddon,Elliott,7325,TAS
Braddon,Emu Heights,7320,TAS
Braddon,Eugenana,7310,TAS
Braddon,Flowerdale,7325,TAS
Braddon,Forest,7330,TAS
Braddon,Forth,7310,TAS
Braddon,Forthside,7310,TAS
Braddon,Frankford,7275,TAS
Braddon,Gawler,7315,TAS
Braddon,Gormanston,7466,TAS
Braddon,Granville Harbour,7469,TAS
Braddon,Grassy,7256,TAS
Braddon,Gunns Plains,7315,TAS
Braddon,Hampshire,7321,TAS
Braddon,Harford,7307,TAS
Braddon,Havenview,7320,TAS
Braddon,Hawley Beach,7307,TAS
Braddon,Hellyer,7321,TAS
Braddon,Henrietta,7325,TAS
Braddon,Heybridge,7316,TAS
Braddon,Highclere,7321,TAS
Braddon,Hillcrest,7320,TAS
Braddon,Howth,7316,TAS
Braddon,Hunter Island,7330,TAS
Braddon,Irishtown,7330,TAS
Braddon,Kindred,7310,TAS
Braddon,Lake Margaret,7467,TAS
Braddon,Lapoinya,7325,TAS
Braddon,Latrobe,7307,TAS
Braddon,Leith,7315,TAS
Braddon,Lileah,7330,TAS
Braddon,Lillico,7310,TAS
Braddon,Loongana,7315,TAS
Braddon,Loorana,7256,TAS
Braddon,Loyetea,7316,TAS
Braddon,Lymwood,7256,TAS
Braddon,Marrawah,7330,TAS
Braddon,Mawbanna,7321,TAS
Braddon,Mella,7330,TAS
Braddon,Melrose,7310,TAS
Braddon,Mengha,7330,TAS
Braddon,Merseylea,7305,TAS
Braddon,Meunna,7325,TAS
Braddon,Miandetta,7310,TAS
Braddon,Milabena,7325,TAS
Braddon,Montagu,7330,TAS
Braddon,Montello,7320,TAS
Braddon,Montumana,7321,TAS
Braddon,Mooreville,7321,TAS
Braddon,Moorleah,7325,TAS
Braddon,Moriarty,7307,TAS
Braddon,Mount Hicks,7325,TAS
Braddon,Myalla,7325,TAS
Braddon,Nabageena,7330,TAS
Braddon,Naracoopa,7256,TAS
Braddon,Natone,7321,TAS
Braddon,Nelson Bay,7330,TAS
Braddon,Nietta,7315,TAS
Braddon,North Motton,7315,TAS
Braddon,Northdown,7307,TAS
Bradfield,Asquith,2077,NSW
Bradfield,Castle Cove,2069,NSW
Bradfield,Chatswood,2067,NSW
Bradfield,Chatswood West,2067,NSW
Bradfield,East Killara,2071,NSW
Bradfield,East Lindfield,2070,NSW
Bradfield,Gordon,2072,NSW
Bradfield,Hornsby,2077,NSW
Bradfield,Killara,2071,NSW
Bradfield,Lindfield,2070,NSW
Bradfield,Mount Colah,2079,NSW
Bradfield,Normanhurst,2076,NSW
Bradfield,North Turramurra,2074,NSW
Bradfield,North Wahroonga,2076,NSW
Bradfield,Pymble,2073,NSW
Bradfield,Roseville,2069,NSW
Bradfield,Roseville Chase,2069,NSW
Bradfield,South Turramurra,2074,NSW
Bradfield,St Ives,2075,NSW
Bradfield,St Ives Chase,2075,NSW
Bradfield,Turramurra,2074,NSW
Bradfield,Wahroonga,2076,NSW
Bradfield,Waitara,2077,NSW
Bradfield,Warrawee,2074,NSW
Bradfield,West Pymble,2073,NSW
Brand,Anketell,6167,WA
Brand,Baldivis,6171,WA
Brand,Bertram,6167,WA
Brand,Calista,6167,WA
Brand,Casuarina,6167,WA
Brand,Cooloongup,6168,WA
Brand,East Rockingham,6168,WA
Brand,Garden Island,6168,WA
Brand,Golden Bay,6174,WA
Brand,Hillman,6168,WA
Brand,Hope Valley,6165,WA
Brand,Karnup,6176,WA
Brand,Keralup,6182,WA
Brand,Kwinana Beach,6167,WA
Brand,Kwinana Town Centre,6167,WA
Brand,Leda,6170,WA
Brand,Mandogalup,6167,WA
Brand,Medina,6167,WA
Brand,Naval Base,6165,WA
Brand,Orelia,6167,WA
Brand,Parmelia,6167,WA
Brand,Peron,6168,WA
Brand,Point Peron,6168,WA
Brand,Port Kennedy,6172,WA
Brand,Postans,6167,WA
Brand,Rockingham,6168,WA
Brand,Safety Bay,6169,WA
Brand,Secret Harbour,6173,WA
Brand,Shoalwater,6169,WA
Brand,Singleton,6175,WA
Brand,The Spectacles,6167,WA
Brand,Waikiki,6169,WA
Brand,Wandi,6167,WA
Brand,Warnbro,6169,WA
Brand,Wellard,6170,WA
Brisbane,Albion,4010,QLD
Brisbane,Alderley,4051,QLD
Brisbane,Ascot,4007,QLD
Brisbane,Ashgrove,4060,QLD
Brisbane,Auchenflower,4066,QLD
Brisbane,Bardon,4065,QLD
Brisbane,Bowen Hills,4006,QLD
Brisbane,Breakfast Creek,4010,QLD
Brisbane,Brisbane City,4000,QLD
Brisbane,Clayfield,4011,QLD
Brisbane,Dorrington,4060,QLD
Brisbane,Eagle Farm,4009,QLD
Brisbane,Eagle Junction,4011,QLD
Brisbane,Enoggera,4051,QLD
Brisbane,Everton Park,4053,QLD
Brisbane,Fortitude Valley,4006,QLD
Brisbane,Gordon Park,4031,QLD
Brisbane,Grange,4051,QLD
Brisbane,Hamilton,4007,QLD
Brisbane,Hendra,4011,QLD
Brisbane,Herston,4006,QLD
Brisbane,Kalinga,4030,QLD
Brisbane,Kelvin Grove,4059,QLD
Brisbane,Lutwyche,4030,QLD
Brisbane,Merthyr,4005,QLD
Brisbane,Milton,4064,QLD
Brisbane,New Farm,4005,QLD
Brisbane,Newmarket,4051,QLD
Brisbane,Newstead,4006,QLD
Brisbane,Paddington,4064,QLD
Brisbane,Petrie Terrace,4000,QLD
Brisbane,Rainworth,4065,QLD
Brisbane,Red Hill,4059,QLD
Brisbane,Rosalie,4064,QLD
Brisbane,Spring Hill,4000,QLD
Brisbane,St Johns Wood,4060,QLD
Brisbane,Stafford,4053,QLD
Brisbane,Teneriffe,4005,QLD
Brisbane,Toombul,4012,QLD
Brisbane,Torwood,4066,QLD
Brisbane,Whinstanes,4007,QLD
Brisbane,Wilston,4051,QLD
Brisbane,Windsor,4030,QLD
Brisbane,Wooloowin,4030,QLD
Bruce,Dandenong,3175,VIC
Bruce,Dandenong North,3175,VIC
Bruce,Dandenong West,3175,VIC
Bruce,Doveton,3177,VIC
Bruce,Endeavour Hills,3802,VIC
Bruce,Eumemmerring,3177,VIC
Bruce,Fountain Gate,3805,VIC
Bruce,Hallam,3803,VIC
Bruce,Harrisfield,3174,VIC
Bruce,Keysborough,3173,VIC
Bruce,Lyndale,3175,VIC
Bruce,Lysterfield South,3156,VIC
Bruce,Narre Warren,3805,VIC
Bruce,Narre Warren North,3804,VIC
Bruce,Noble Park,3174,VIC
Bruce,Noble Park North,3174,VIC
Bruce,North Dandenong,3175,VIC
Bruce,Springvale,3171,VIC
Bruce,Springvale South,3172,VIC
Bruce,Yarraman,3174,VIC
Burt,Armadale,6112,WA
Burt,Brookdale,6112,WA
Burt,Camillo,6111,WA
Burt,Canning Vale,6155,WA
Burt,Champion Lakes,6111,WA
Burt,Forrestdale,6112,WA
Burt,Gosnells,6110,WA
Burt,Harrisdale,6112,WA
Burt,Haynes,6112,WA
Burt,Hilbert,6112,WA
Burt,Huntingdale,6110,WA
Burt,Kelmscott,6111,WA
Burt,Langford,6147,WA
Burt,Mt Nasura,6112,WA
Burt,Piara Waters,6112,WA
Burt,Seville Grove,6112,WA
Burt,Southern River,6110,WA
Burt,Thornlie,6108,WA
Burt,Wungong,6112,WA
Calare,Aarons Pass,2850,NSW
Calare,Abercrombie,2795,NSW
Calare,Abercrombie River,2795,NSW
Calare,Amaroo,2866,NSW
Calare,Apple Tree Flat,2850,NSW
Calare,Apsley,2820,NSW
Calare,Arkell,2795,NSW
Calare,Arkstone,2795,NSW
Calare,Arthurville,2820,NSW
Calare,Avisford,2850,NSW
Calare,Bakers Swamp,2820,NSW
Calare,Bald Ridge,2795,NSW
Calare,Baldry,2867,NSW
Calare,Ballimore,2830,NSW
Calare,Ballyroe,2795,NSW
Calare,Bara,2850,NSW
Calare,Barigan,2850,NSW
Calare,Barneys Reef,2852,NSW
Calare,Barry,2799,NSW
Calare,Bathampton,2795,NSW
Calare,Bathurst,2795,NSW
Calare,Belgravia,2800,NSW
Calare,Ben Buckley,2850,NSW
Calare,Ben Bullen,2790,NSW
Calare,Beryl,2852,NSW
Calare,Billywillinga,2795,NSW
Calare,Birriwa,2844,NSW
Calare,Black Springs,2787,NSW
Calare,Blackmans Flat,2790,NSW
Calare,Blayney,2799,NSW
Calare,Bocoble,2850,NSW
Calare,Bocobra,2865,NSW
Calare,Bodangora,2820,NSW
Calare,Bogee,2849,NSW
Calare,Bombira,2850,NSW
Calare,Boomey,2866,NSW
Calare,Boree,2864,NSW
Calare,Borenore,2800,NSW
Calare,Botobolar,2850,NSW
Calare,Bournewood,2868,NSW
Calare,Bowan Park,2864,NSW
Calare,Bowenfels,2790,NSW
Calare,Breakfast Creek,2849,NSW
Calare,Brewongle,2795,NSW
Calare,Brogans Creek,2848,NSW
Calare,Browns Creek,2799,NSW
Calare,Bruinbun,2795,NSW
Calare,Buckaroo,2850,NSW
Calare,Budden,2849,NSW
Calare,Budgee Budgee,2850,NSW
Calare,Bumberry,2870,NSW
Calare,Bungaba,2852,NSW
Calare,Burnt Yards,2792,NSW
Calare,Burraga,2795,NSW
Calare,Burrundulla,2850,NSW
Calare,Bylong,2849,NSW
Calare,Byng,2798,NSW
Calare,Cadia,2800,NSW
Calare,Caerleon,2850,NSW
Calare,Caloola,2795,NSW
Calare,Camboon,2849,NSW
Calare,Canadian Lead,2850,NSW
Calare,Canobolas,2800,NSW
Calare,Canowindra,2804,NSW
Calare,Capertee,2846,NSW
Calare,Carcalgong,2850,NSW
Calare,Carcoar,2791,NSW
Calare,Cargo,2800,NSW
Calare,Carwell,2849,NSW
Calare,Charbon,2848,NSW
Calare,Charlton,2795,NSW
Calare,Chatham Valley,2787,NSW
Calare,Clandulla,2848,NSW
Calare,Clarence,2790,NSW
Calare,Clear Creek,2795,NSW
Calare,Clergate,2800,NSW
Calare,Clifton Grove,2800,NSW
Calare,Cobar Park,2790,NSW
Calare,Coggan,2849,NSW
Calare,Collingwood,2850,NSW
Calare,Colo,2795,NSW
Calare,Comobella,2820,NSW
Calare,Cooks Gap,2850,NSW
Calare,Cooyal,2850,NSW
Calare,Cope,2852,NSW
Calare,Copperhannia,2795,NSW
Calare,Corney Town,2790,NSW
Calare,Cow Flat,2795,NSW
Calare,Coxs Creek,2849,NSW
Calare,Coxs Crown,2849,NSW
Calare,Cross Roads,2850,NSW
Calare,Crudine,2795,NSW
Calare,Cudal,2864,NSW
Calare,Cudgegong,2850,NSW
Calare,Cullen Bullen,2790,NSW
Calare,Cullenbone,2850,NSW
Calare,Cumbandry,2852,NSW
Calare,Cumbo,2850,NSW
Calare,Cumnock,2867,NSW
Calare,Cundumbul,2866,NSW
Calwell,Attwood,3049,VIC
Calwell,Broadmeadows,3047,VIC
Calwell,Campbellfield,3061,VIC
Calwell,Coolaroo,3048,VIC
Calwell,Craigieburn,3064,VIC
Calwell,Dallas,3047,VIC
Calwell,Fawkner,3060,VIC
Calwell,Gladstone Park,3043,VIC
Calwell,Greenvale,3059,VIC
Calwell,Jacana,3047,VIC
Calwell,Kalkallo,3064,VIC
Calwell,Keilor,3036,VIC
Calwell,Keilor Park,3042,VIC
Calwell,Meadow Heights,3048,VIC
Calwell,Melbourne Airport,3045,VIC
Calwell,Mickleham,3064,VIC
Calwell,Oaklands Junction,3063,VIC
Calwell,Roxburgh Park,3064,VIC
Calwell,Somerton,3062,VIC
Calwell,Tullamarine,3043,VIC
Calwell,Upfield,3047,VIC
Calwell,Westmeadows,3049,VIC
Calwell,Yuroke,3063,VIC
Canberra,Acton,2601,ACT
Canberra,Ainslie,2602,ACT
Canberra,Aranda,2614,ACT
Canberra,Barton,2600,ACT
Canberra,Beard,2620,ACT
Canberra,Belconnen District,2617,ACT
Canberra,Braddon,2612,ACT
Canberra,Bruce,2617,ACT
Canberra,Campbell,2612,ACT
Canberra,Canberra Airport,2609,ACT
Canberra,Canberra Central,2601,ACT
Canberra,Canberra City,2601,ACT
Canberra,Cook,2614,ACT
Canberra,Coombs,2611,ACT
Canberra,Curtin,2605,ACT
Canberra,Deakin,2600,ACT
Canberra,Dickson,2602,ACT
Canberra,Downer,2602,ACT
Canberra,Forrest,2603,ACT
Canberra,Fyshwick,2609,ACT
Canberra,Garran,2605,ACT
Canberra,Giralang,2617,ACT
Canberra,Griffith,2603,ACT
Canberra,Hackett,2602,ACT
Canberra,Hawker,2614,ACT
Canberra,Hughes,2605,ACT
Canberra,Kaleen,2617,ACT
Canberra,Kingston,2604,ACT
Canberra,Kowen District,2620,ACT
Canberra,Kowen Forest,2620,ACT
Canberra,Lawson,2617,ACT
Canberra,Lyneham,2602,ACT
Canberra,Lyons,2606,ACT
Canberra,Macquarie,2614,ACT
Canberra,Majura District,2609,ACT
Canberra,Molonglo Valley District,2611,ACT
Canberra,Narrabundah,2604,ACT
Canberra,Oaks Estate,2620,ACT
Canberra,O'Connor,2602,ACT
Canberra,Parkes,2600,ACT
Canberra,Pialligo,2609,ACT
Canberra,Red Hill,2603,ACT
Canberra,Reid,2612,ACT
Canberra,Symonston,2609,ACT
Canberra,Turner,2612,ACT
Canberra,Watson,2602,ACT
Canberra,Weetangera,2614,ACT
Canberra,Weston Creek District,2611,ACT
Canberra,Yarralumla,2600,ACT
Canning,Armadale,6112,WA
Canning,Ashendon,6111,WA
Canning,Bannister,6390,WA
Canning,Barragup,6209,WA
Canning,Bedfordale,6112,WA
Canning,Birchmont,6214,WA
Canning,Blythewood,6208,WA
Canning,Boddington,6390,WA
Canning,Bouvard,6211,WA
Canning,Byford,6122,WA
Canning,Canning Mills,6111,WA
Canning,Cardup,6122,WA
Canning,Carmel,6076,WA
Canning,Coodanup,6210,WA
Canning,Coolup,6214,WA
Canning,Crossman,6390,WA
Canning,Darling Downs,6122,WA
Canning,Dawesville,6211,WA
Canning,Dudley Park,6210,WA
Canning,Dwellingup,6213,WA
Canning,Erskine,6210,WA
Canning,Fairbridge,6208,WA
Canning,Falcon,6210,WA
Canning,Furnissdale,6209,WA
Canning,Gosnells,6110,WA
Canning,Greenfields,6210,WA
Canning,Halls Head,6210,WA
Canning,Hamel,6215,WA
Canning,Herron,6211,WA
Canning,Hilbert,6112,WA
Canning,Holyoake,6213,WA
Canning,Hopeland,6125,WA
Canning,Inglehope,6213,WA
Canning,Jarrahdale,6124,WA
Canning,Karragullen,6111,WA
Canning,Karrakup,6122,WA
Canning,Keysbrook,6126,WA
Canning,Lake Clifton,6215,WA
Canning,Lakelands,6180,WA
Canning,Lower Hotham,6390,WA
Canning,Madora Bay,6210,WA
Canning,Mandurah,6210,WA
Canning,Mardella,6125,WA
Canning,Marradong,6390,WA
Canning,Marrinup,6213,WA
Canning,Martin,6110,WA
Canning,Meadow Springs,6210,WA
Canning,Meelon,6208,WA
Canning,Mt Richon,6112,WA
Canning,Mundijong,6123,WA
Canning,Myara,6207,WA
Canning,Nambeelup,6207,WA
Canning,Nanga Brook,6215,WA
Canning,Nirimba,6208,WA
Canning,North Dandalup,6207,WA
Canning,North Yunderup,6208,WA
Canning,Oakford,6121,WA
Canning,Oakley,6208,WA
Canning,Oldbury,6121,WA
Canning,Orange Grove,6109,WA
Canning,Parklands,6180,WA
Canning,Pickering Brook,6076,WA
Canning,Pinjarra,6208,WA
Canning,Point Grey,6208,WA
Canning,Preston Beach,6215,WA
Canning,Quindanning,6391,WA
Canning,Ranford,6390,WA
Canning,Ravenswood,6208,WA
Canning,Roleystone,6111,WA
Canning,San Remo,6210,WA
Canning,Serpentine,6125,WA
Canning,Silver Sands,6210,WA
Canning,South Yunderup,6208,WA
Canning,Stake Hill,6181,WA
Canning,Teesdale,6213,WA
Canning,Upper Murray,6390,WA
Canning,Wagerup,6215,WA
Canning,Wannanup,6210,WA
Canning,Waroona,6215,WA
Canning,West Coolup,6214,WA
Canning,West Pinjarra,6208,WA
Canning,Whitby,6123,WA
Canning,Whittaker,6207,WA
Canning,Wungong,6112,WA
Canning,Wuraming,6390,WA
Capricornia,Adelaide Park,4703,QLD
Capricornia,Alexandra,4740,QLD
Capricornia,Allenstown,4700,QLD
Capricornia,Alligator Creek,4740,QLD
Capricornia,Armstrong Beach,4737,QLD
Capricornia,Bakers Creek,4740,QLD
Capricornia,Balberra,4740,QLD
Capricornia,Bangalee,4703,QLD
Capricornia,Barlows Hill,4703,QLD
Capricornia,Barmaryee,4703,QLD
Capricornia,Barmoya,4703,QLD
Capricornia,Belyando,4721,QLD
Capricornia,Benholme,4754,QLD
Capricornia,Berserker,4701,QLD
Capricornia,Blue Mountain,4737,QLD
Capricornia,Bogie,4805,QLD
Capricornia,Bondoola,4703,QLD
Capricornia,Brightly,4741,QLD
Capricornia,Broken River,4757,QLD
Capricornia,Bungundarra,4703,QLD
Capricornia,Burton,4742,QLD
Capricornia,Byfield,4703,QLD
Capricornia,Campwin Beach,4737,QLD
Capricornia,Canal Creek,4702,QLD
Capricornia,Canoona,4702,QLD
Capricornia,Carmila,4739,QLD
Capricornia,Causeway Lake,4703,QLD
Capricornia,Cawarral,4702,QLD
Capricornia,Chelona,4740,QLD
Capricornia,Clairview,4741,QLD
Capricornia,Clarke Creek,4705,QLD
Capricornia,Clermont,4721,QLD
Capricornia,Cobraball,4703,QLD
Capricornia,Collaroy,4707,QLD
Capricornia,Collinsville,4804,QLD
Capricornia,Cooee Bay,4703,QLD
Capricornia,Coorooman,4702,QLD
Capricornia,Coowonga,4702,QLD
Capricornia,Coppabella,4741,QLD
Capricornia,Coral Sea,4741,QLD
Capricornia,Crediton,4757,QLD
Capricornia,Dalrymple Heights,4757,QLD
Capricornia,Depot Hill,4700,QLD
Capricornia,Devereux Creek,4753,QLD
Capricornia,Dows Creek,4754,QLD
Capricornia,Dunnrock,4740,QLD
Capricornia,Dysart,4745,QLD
Capricornia,Eaglefield,4742,QLD
Capricornia,Elgin,4721,QLD
Capricornia,Elphinstone,4742,QLD
Capricornia,Emu Park,4710,QLD
Capricornia,Epsom,4741,QLD
Capricornia,Etna Creek,4702,QLD
Capricornia,Eton,4741,QLD
Capricornia,Eungella,4757,QLD
Capricornia,Eungella Dam,4757,QLD
Capricornia,Eungella Hinterland,4741,QLD
Capricornia,Fairy Bower,4700,QLD
Capricornia,Farnborough,4703,QLD
Capricornia,Finch Hatton,4756,QLD
Capricornia,Frankfield,4721,QLD
Capricornia,Frenchville,4701,QLD
Capricornia,Freshwater Point,4737,QLD
Capricornia,Gargett,4741,QLD
Capricornia,Gemini Mountains,4721,QLD
Capricornia,Glendale,4711,QLD
Capricornia,Glenden,4743,QLD
Capricornia,Glenlee,4711,QLD
Capricornia,Gracemere,4702,QLD
Capricornia,Grasstree Beach,4740,QLD
Capricornia,Greenlake,4701,QLD
Capricornia,Greenmount,4751,QLD
Capricornia,Hail Creek,4742,QLD
Capricornia,Hay Point,4740,QLD
Capricornia,Hazledean,4741,QLD
Capricornia,Hidden Valley,4703,QLD
Capricornia,Homebush,4740,QLD
Capricornia,Ilbilbie,4738,QLD
Capricornia,Inverness,4703,QLD
Capricornia,Ironpot,4701,QLD
Capricornia,Jardine,4702,QLD
Capricornia,Joskeleigh,4702,QLD
Capricornia,Kawana,4701,QLD
Capricornia,Kemmis,4742,QLD
Capricornia,Keppel Sands,4702,QLD
Capricornia,Kilcummin,4721,QLD
Capricornia,Kinchant Dam,4741,QLD
Capricornia,Kinka Beach,4703,QLD
Capricornia,Koongal,4701,QLD
Capricornia,Koumala,4738,QLD
Capricornia,Kunwarara,4702,QLD
Capricornia,Laglan,4721,QLD
Capricornia,Lake Mary,4703,QLD
Capricornia,Lakes Creek,4701,QLD
Capricornia,Lammermoor,4703,QLD
Capricornia,Limestone Creek,4701,QLD
Capricornia,Lotus Creek,4705,QLD
Capricornia,Mackenzie River,4705,QLD
Capricornia,Marian,4753,QLD
Capricornia,Marlborough,4705,QLD
Casey,Badger Creek,3777,VIC
Casey,Beenak,3139,VIC
Casey,Belgrave,3160,VIC
Casey,Belgrave Heights,3160,VIC
Casey,Belgrave South,3160,VIC
Casey,Big Pats Creek,3799,VIC
Casey,Chirnside Park,3116,VIC
Casey,Chum Creek,3777,VIC
Casey,Clematis,3782,VIC
Casey,Coldstream,3770,VIC
Casey,Dixons Creek,3775,VIC
Casey,Don Valley,3139,VIC
Casey,East Seville,3139,VIC
Casey,East Wandin,3139,VIC
Casey,East Warburton,3799,VIC
Casey,Emerald,3782,VIC
Casey,Ferny Creek,3786,VIC
Casey,Gilderoy,3797,VIC
Casey,Gladysdale,3797,VIC
Casey,Gruyere,3770,VIC
Casey,Healesville,3777,VIC
Casey,Hoddles Creek,3139,VIC
Casey,Kallista,3791,VIC
Casey,Kalorama,3766,VIC
Casey,Kilsyth,3137,VIC
Casey,Launching Place,3139,VIC
Casey,Lilydale,3140,VIC
Casey,Lysterfield,3156,VIC
Casey,Macclesfield,3782,VIC
Casey,Matlock,3723,VIC
Casey,Mcmahons Creek,3799,VIC
Casey,Menzies Creek,3159,VIC
Casey,Millgrove,3799,VIC
Casey,Monbulk,3793,VIC
Casey,Montrose,3765,VIC
Casey,Mooroolbark,3138,VIC
Casey,Mount Dandenong,3767,VIC
Casey,Mount Evelyn,3796,VIC
Casey,Mount Toolebewong,3777,VIC
Casey,Mt Dandenong,3767,VIC
Casey,Mt Evelyn,3796,VIC
Casey,Narre Warren East,3804,VIC
